epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,1204.72,1.56509,0.7391,0.97438,0.87996,0.77045,0.78495,0.43817,1.73378,0.83131,1.05272,0.000858025,0.000858025,0.000858025
25,1255.04,1.5706,0.73268,0.97524,0.89427,0.77744,0.78583,0.45653,1.67941,0.82676,1.05621,0.000847026,0.000847026,0.000847026
26,1304.69,1.56274,0.72914,0.97885,0.84983,0.74363,0.77023,0.44671,1.67923,0.89722,1.06044,0.000836027,0.000836027,0.000836027
27,1353.89,1.54305,0.71917,0.96837,0.85534,0.77097,0.78103,0.4401,1.7414,0.83832,1.07701,0.000825029,0.000825029,0.000825029
28,1404.97,1.53616,0.71723,0.96964,0.89453,0.76017,0.78663,0.43871,1.76613,0.82005,1.07649,0.00081403,0.00081403,0.00081403
29,1454.43,1.52907,0.71764,0.96895,0.91327,0.77809,0.79078,0.45486,1.70749,0.80669,1.05849,0.000803031,0.000803031,0.000803031
30,1505.04,1.52498,0.70939,0.96659,0.82587,0.75792,0.78389,0.45222,1.65882,0.82398,1.0518,0.000792032,0.000792032,0.000792032
31,1558.47,1.5206,0.69865,0.96497,0.87981,0.78193,0.79213,0.45332,1.65598,0.79093,1.04471,0.000781033,0.000781033,0.000781033
32,1611.34,1.50991,0.70172,0.96055,0.84233,0.76036,0.77993,0.43094,1.72394,0.8416,1.06703,0.000770034,0.000770034,0.000770034
33,1660.53,1.51578,0.69741,0.9559,0.8866,0.76732,0.77903,0.41071,1.77284,0.82826,1.06459,0.000759035,0.000759035,0.000759035
34,1712.86,1.51421,0.69746,0.9603,0.83217,0.77321,0.779,0.45183,1.65628,0.81565,1.04117,0.000748036,0.000748036,0.000748036
35,1763.53,1.49636,0.68651,0.95696,0.89445,0.77493,0.78511,0.44787,1.67029,0.78306,1.05649,0.000737037,0.000737037,0.000737037
36,1814.04,1.49675,0.69294,0.95945,0.88718,0.77054,0.78192,0.42792,1.77081,0.79563,1.07946,0.000726038,0.000726038,0.000726038
37,1864.78,1.49052,0.68673,0.95908,0.86935,0.78589,0.78559,0.44243,1.70565,0.84873,1.05188,0.00071504,0.00071504,0.00071504
38,1915.65,1.48793,0.68885,0.95711,0.88414,0.78432,0.78876,0.44687,1.68723,0.78227,1.05958,0.000704041,0.000704041,0.000704041
39,1966.55,1.48175,0.67692,0.94877,0.89631,0.79406,0.8003,0.44371,1.69912,0.79472,1.05623,0.000693042,0.000693042,0.000693042
40,2018.08,1.46436,0.67158,0.95239,0.86204,0.76822,0.77553,0.44288,1.63144,0.80983,1.05116,0.000682043,0.000682043,0.000682043
41,2070.09,1.47919,0.67869,0.95327,0.90951,0.77798,0.79062,0.43751,1.72153,0.79862,1.07905,0.000671044,0.000671044,0.000671044
42,2124.87,1.46251,0.6698,0.94974,0.88725,0.79518,0.79989,0.46368,1.6529,0.79489,1.05951,0.000660045,0.000660045,0.000660045
43,2175.31,1.47308,0.66669,0.9474,0.88941,0.77183,0.78656,0.45206,1.67509,0.77895,1.08002,0.000649046,0.000649046,0.000649046
44,2226,1.47156,0.66255,0.94777,0.89557,0.79169,0.79822,0.46917,1.63815,0.7791,1.06149,0.000638047,0.000638047,0.000638047
45,2276.04,1.45313,0.66226,0.94501,0.87648,0.77114,0.7836,0.44942,1.65899,0.81728,1.05084,0.000627048,0.000627048,0.000627048
46,2325.56,1.43838,0.65367,0.94364,0.84088,0.74278,0.76796,0.43069,1.70719,0.82235,1.0564,0.000616049,0.000616049,0.000616049
47,2385.45,1.43899,0.65066,0.94192,0.89627,0.78647,0.79762,0.46161,1.62633,0.76742,1.0556,0.000605051,0.000605051,0.000605051
48,49.0204,1.42333,0.64137,0.9367,0.90291,0.78482,0.79948,0.46747,1.64086,0.7517,1.06337,0.000594052,0.000594052,0.000594052
49,99.1241,1.43318,0.65059,0.93803,0.91616,0.78051,0.80081,0.45465,1.66976,0.75795,1.05504,0.000583053,0.000583053,0.000583053
50,149.255,1.43775,0.64686,0.94397,0.87785,0.78869,0.79773,0.46021,1.63753,0.76053,1.06155,0.000572054,0.000572054,0.000572054
51,199.336,1.41791,0.64582,0.93833,0.91661,0.79638,0.80121,0.47129,1.63382,0.76959,1.0331,0.000561055,0.000561055,0.000561055
52,247,1.40664,0.636,0.93533,0.90852,0.79094,0.80225,0.46507,1.64899,0.76082,1.05942,0.000550056,0.000550056,0.000550056
53,297.206,1.41643,0.64049,0.93751,0.80596,0.76089,0.76816,0.43088,1.67942,0.78902,1.05466,0.000539057,0.000539057,0.000539057
54,50.8272,1.34759,0.61374,0.91861,0.90019,0.7968,0.80044,0.45832,1.6363,0.73598,1.06098,0.000528058,0.000528058,0.000528058
55,101.954,1.34469,0.6108,0.9178,0.88086,0.7953,0.79462,0.45671,1.66818,0.77341,1.06451,0.000517059,0.000517059,0.000517059
56,151.19,1.34343,0.60808,0.9213,0.87111,0.77596,0.79048,0.4487,1.68014,0.7712,1.07014,0.00050606,0.00050606,0.00050606
57,199.215,1.32733,0.60773,0.91819,0.89203,0.79398,0.79714,0.47151,1.63098,0.75678,1.05598,0.000495062,0.000495062,0.000495062
58,247.724,1.31486,0.59885,0.9146,0.91301,0.78426,0.79682,0.46109,1.65876,0.75979,1.0608,0.000484063,0.000484063,0.000484063
59,295.496,1.33269,0.60468,0.9194,0.89427,0.77605,0.79365,0.46052,1.63631,0.74122,1.06557,0.000473064,0.000473064,0.000473064
60,343.849,1.39787,0.61989,0.93126,0.89212,0.7873,0.79518,0.4686,1.61768,0.74227,1.05895,0.000462065,0.000462065,0.000462065
61,394.87,1.37772,0.6194,0.92615,0.87484,0.78803,0.79652,0.46353,1.63502,0.72838,1.0692,0.000451066,0.000451066,0.000451066
62,444.861,1.37627,0.61363,0.92335,0.90874,0.77584,0.7979,0.46657,1.62945,0.75693,1.05191,0.000440067,0.000440067,0.000440067
63,494.173,1.36179,0.60864,0.92442,0.91774,0.77421,0.79883,0.47059,1.61897,0.75306,1.06522,0.000429068,0.000429068,0.000429068
64,542.946,1.36647,0.60698,0.92467,0.89692,0.78189,0.7988,0.46254,1.61885,0.75571,1.06877,0.000418069,0.000418069,0.000418069
65,590.921,1.36888,0.60919,0.92717,0.88862,0.78332,0.7986,0.46684,1.61899,0.75766,1.07863,0.00040707,0.00040707,0.00040707
66,638.475,1.34889,0.59671,0.92079,0.92879,0.78816,0.80403,0.47238,1.6173,0.719,1.07467,0.000396071,0.000396071,0.000396071
67,686.361,1.3501,0.60254,0.9204,0.92169,0.78453,0.79576,0.45532,1.61665,0.73448,1.0729,0.000385073,0.000385073,0.000385073
68,734.198,1.34537,0.59483,0.9203,0.92199,0.77046,0.80465,0.46861,1.62134,0.76548,1.06752,0.000374074,0.000374074,0.000374074
69,781.741,1.33984,0.59546,0.91621,0.9056,0.77806,0.79201,0.46271,1.60407,0.73071,1.0547,0.000363075,0.000363075,0.000363075
70,829.597,1.33439,0.59347,0.91553,0.92604,0.77458,0.80195,0.46988,1.6089,0.72256,1.06595,0.000352076,0.000352076,0.000352076
71,877.375,1.33308,0.59087,0.91453,0.89016,0.77228,0.78947,0.4602,1.64468,0.74853,1.0758,0.000341077,0.000341077,0.000341077
72,925.184,1.33113,0.59065,0.9162,0.92443,0.78803,0.8033,0.47981,1.59036,0.7145,1.05935,0.000330078,0.000330078,0.000330078
73,972.603,1.3151,0.58731,0.91218,0.91205,0.79918,0.80376,0.47752,1.61074,0.70342,1.05834,0.000319079,0.000319079,0.000319079
74,1020.35,1.31446,0.58331,0.91297,0.90827,0.78794,0.80391,0.4695,1.63363,0.73117,1.06881,0.00030808,0.00030808,0.00030808
75,1068.02,1.31017,0.58219,0.91016,0.92074,0.78265,0.79681,0.46785,1.60876,0.71185,1.06412,0.000297081,0.000297081,0.000297081
76,1115.78,1.3068,0.58159,0.90699,0.92717,0.77278,0.79918,0.47237,1.60524,0.71687,1.06173,0.000286083,0.000286083,0.000286083
77,1163.52,1.3046,0.57589,0.90778,0.92047,0.77917,0.80366,0.47773,1.58975,0.70433,1.05677,0.000275084,0.000275084,0.000275084
78,1211.21,1.30085,0.57127,0.90855,0.91761,0.78469,0.80271,0.47739,1.58718,0.70565,1.05704,0.000264085,0.000264085,0.000264085
79,1258.75,1.29894,0.57197,0.91349,0.9033,0.77596,0.79496,0.46959,1.61379,0.72358,1.07346,0.000253086,0.000253086,0.000253086
80,1306.12,1.27645,0.56403,0.90249,0.88813,0.79146,0.79593,0.46825,1.615,0.71956,1.07758,0.000242087,0.000242087,0.000242087
81,1353.8,1.27756,0.565,0.90746,0.91397,0.78961,0.80749,0.47776,1.59716,0.71118,1.06916,0.000231088,0.000231088,0.000231088
82,1401.67,1.2734,0.56252,0.90383,0.90719,0.79203,0.80513,0.48474,1.58898,0.69957,1.06371,0.000220089,0.000220089,0.000220089
83,1449.43,1.26907,0.56052,0.9034,0.88776,0.78927,0.79404,0.47651,1.56774,0.70676,1.05656,0.00020909,0.00020909,0.00020909
84,1496.86,1.25348,0.55093,0.89836,0.91006,0.7858,0.80106,0.4824,1.57761,0.69985,1.0607,0.000198091,0.000198091,0.000198091
85,1544.64,1.25941,0.55652,0.89839,0.90547,0.78788,0.79923,0.47969,1.59185,0.70391,1.06333,0.000187092,0.000187092,0.000187092
86,1592,1.25483,0.5499,0.8934,0.90345,0.78727,0.80238,0.4791,1.60058,0.7141,1.07238,0.000176094,0.000176094,0.000176094
87,1640.07,1.25281,0.5533,0.89731,0.90763,0.79102,0.80126,0.47275,1.60893,0.71173,1.07282,0.000165095,0.000165095,0.000165095
88,1687.64,1.24645,0.54708,0.8972,0.90434,0.7885,0.79437,0.47741,1.58343,0.70446,1.06928,0.000154096,0.000154096,0.000154096
89,1735.42,1.23955,0.54601,0.89743,0.88482,0.7946,0.79452,0.47534,1.60021,0.72211,1.07006,0.000143097,0.000143097,0.000143097
90,1783.11,1.24247,0.54657,0.89801,0.90422,0.78709,0.80049,0.47769,1.57664,0.70928,1.06735,0.000132098,0.000132098,0.000132098
91,1850.45,1.25204,0.54879,0.89876,0.9046,0.78751,0.79663,0.47233,1.59217,0.71076,1.06644,0.000121099,0.000121099,0.000121099
92,1898.1,1.24665,0.54573,0.89593,0.90531,0.78204,0.79483,0.46895,1.59321,0.71314,1.06112,0.0001101,0.0001101,0.0001101
93,1945.32,1.23852,0.54599,0.89616,0.89856,0.78587,0.79493,0.47016,1.60287,0.71063,1.06843,9.91012e-05,9.91012e-05,9.91012e-05
94,1993.16,1.24721,0.5432,0.8969,0.92253,0.7914,0.79841,0.47646,1.58698,0.69739,1.0701,8.81023e-05,8.81023e-05,8.81023e-05
95,2040.63,1.2311,0.54166,0.89618,0.91011,0.78984,0.79821,0.47548,1.58753,0.70301,1.07138,7.71034e-05,7.71034e-05,7.71034e-05
96,2088.59,1.22568,0.53356,0.88785,0.91228,0.78712,0.80006,0.47043,1.60428,0.70645,1.07812,6.61045e-05,6.61045e-05,6.61045e-05
97,2136.02,1.22933,0.54053,0.89588,0.9164,0.78452,0.79827,0.47607,1.58449,0.7033,1.06862,5.51056e-05,5.51056e-05,5.51056e-05
98,2183.52,1.23065,0.538,0.89599,0.89248,0.79816,0.79772,0.47306,1.59513,0.70127,1.07336,4.41067e-05,4.41067e-05,4.41067e-05
99,2231.14,1.22325,0.53258,0.89061,0.91951,0.78522,0.79923,0.47454,1.59356,0.69901,1.06852,3.31078e-05,3.31078e-05,3.31078e-05
100,2278.98,1.21242,0.52935,0.89178,0.91349,0.78658,0.79983,0.47438,1.59795,0.69684,1.07176,2.21089e-05,2.21089e-05,2.21089e-05
